sku_id,week_start,days_observed,weekly_demand,promo_days,holiday_days,promo_week,holiday_week,promo_event,month,quarter,year,week_of_year,week_sin,week_cos,month_sin,month_cos,category,subcategory,unit_cost,list_price,lag_1_week,lag_2_week,lag_4_week,lag_8_week,lag_13_week,lag_26_week,lag_52_week,rolling_mean_4_week,rolling_mean_8_week,rolling_mean_13_week,rolling_std_4_week,rolling_std_8_week,demand_trend_4_13,demand_trend_8_13,demand_growth_4_13,promo_demand_interaction,promo_intensity,holiday_promo_interaction
SKU001,2025-03-17,7,415.0,4,0,1,0,Spring Sale,3,1,2025,12,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,356.0,359.0,342.0,420.0,,,,359.25,378.375,,15.692354826475228,33.538623789808156,,,,359.25,0.5714285714285714,0
SKU001,2025-03-24,7,408.0,4,0,1,0,Spring Sale,3,1,2025,13,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,415.0,356.0,380.0,403.0,,,,377.5,377.75,,27.18455443813638,32.687918257362305,,,,377.5,0.5714285714285714,0
SKU001,2025-03-31,7,378.0,0,0,0,0,No Promotion,3,1,2025,14,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,408.0,415.0,359.0,424.0,,,,384.5,378.375,,31.3315602335196,33.282073681960206,,,,0.0,0.0,0
SKU001,2025-04-07,7,352.0,0,0,0,0,No Promotion,4,2,2025,15,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,378.0,408.0,356.0,343.0,431.0,,,389.25,372.625,388.9230769230769,27.36634185759337,27.794847929581678,0.3269230769230944,-16.298076923076906,0.000840585443038,0.0,0.0,0
SKU001,2025-04-14,7,349.0,0,0,0,0,No Promotion,4,2,2025,16,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,352.0,378.0,415.0,342.0,397.0,,,388.25,373.75,382.84615384615387,29.01005572785639,26.580067720004013,5.403846153846132,-9.096153846153868,0.01411492867189068,0.0,0.0,0
SKU001,2025-04-21,7,390.0,0,0,0,0,No Promotion,4,2,2025,17,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,349.0,352.0,408.0,380.0,420.0,,,371.75,374.625,379.15384615384613,27.45147233452758,25.477931627194533,-7.403846153846132,-4.528846153846132,-0.019527287482247857,0.0,0.0,0
SKU001,2025-04-28,7,371.0,0,0,0,0,No Promotion,4,2,2025,18,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,390.0,349.0,378.0,359.0,403.0,,,367.25,375.875,376.84615384615387,19.98958061924595,26.018880507376608,-9.596153846153868,-0.971153846153868,-0.025464380485813454,0.0,0.0,0
SKU001,2025-05-05,7,347.0,0,0,0,0,No Promotion,5,2,2025,19,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,371.0,390.0,352.0,356.0,424.0,,,365.5,377.375,374.38461538461536,19.017535767461215,25.24133514693705,-8.884615384615358,2.9903846153846416,-0.02373125128415854,0.0,0.0,0
SKU001,2025-05-12,7,332.0,0,0,0,0,No Promotion,5,2,2025,20,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,347.0,371.0,349.0,415.0,343.0,,,364.25,376.25,368.46153846153845,20.320351046836436,26.49932613698479,-4.211538461538453,7.788461538461547,-0.011430062630480187,0.0,0.0,0
SKU001,2025-05-19,7,344.0,0,0,0,0,No Promotion,5,2,2025,21,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,332.0,347.0,390.0,408.0,342.0,,,360.0,365.875,367.61538461538464,25.65151067676132,25.385245996163086,-7.615384615384642,-1.7403846153846416,-0.020715630885122516,0.0,0.0,0
SKU001,2025-05-26,7,366.0,0,0,0,0,No Promotion,5,2,2025,22,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,344.0,332.0,371.0,378.0,380.0,,,348.5,357.875,367.7692307692308,16.340134638368188,19.650063613128573,-19.269230769230774,-9.894230769230774,-0.0523948964651747,0.0,0.0,0
SKU001,2025-06-02,7,380.0,0,0,0,0,No Promotion,6,2,2025,23,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,Furniture,Chair,2362.73,4730.28,366.0,344.0,347.0,352.0,359.0,,,347.25,356.375,366.6923076923077,14.080127840328718,18.306419639022796,-19.44230769230768,-10.31730769230768,-0.053020767778476974,0.0,0.0,0
SKU001,2025-06-09,7,479.0,6,0,1,0,Summer Sale,6,2,2025,24,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,Furniture,Chair,2362.73,4730.28,380.0,366.0,332.0,349.0,356.0,,,355.5,359.875,368.3076923076923,21.563858652847824,19.953069939234904,-12.80769230769232,-8.43269230769232,-0.03477443609022557,355.5,0.8571428571428571,0
SKU001,2025-06-16,7,454.0,5,0,1,0,Summer Sale,6,2,2025,25,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,Furniture,Chair,2362.73,4730.28,479.0,380.0,344.0,390.0,415.0,,,392.25,376.125,377.7692307692308,59.701340018461906,45.8987628217954,14.480769230769226,-1.6442307692307736,0.03833231521075131,392.25,0.7142857142857143,0
SKU001,2025-06-23,7,434.0,0,0,0,0,No Promotion,6,2,2025,26,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,Furniture,Chair,2362.73,4730.28,454.0,479.0,366.0,371.0,408.0,,,419.75,384.125,380.7692307692308,55.23510357251689,53.59487582116142,38.980769230769226,3.3557692307692264,0.10237373737373745,0.0,0.0,0
SKU001,2025-06-30,7,421.0,0,0,0,0,No Promotion,6,2,2025,27,-0.12053668025532283,-0.992708874098054,1.2246467991473532e-16,-1.0,Furniture,Chair,2362.73,4730.28,434.0,454.0,380.0,347.0,378.0,,,436.75,392.0,382.7692307692308,42.07433897282287,55.96682690921215,53.980769230769226,9.230769230769226,0.14102692926045024,0.0,0.0,0
SKU001,2025-07-07,7,400.0,0,0,0,0,No Promotion,7,3,2025,28,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,Furniture,Chair,2362.73,4730.28,421.0,434.0,479.0,332.0,352.0,431.0,,447.0,401.25,386.0769230769231,25.285041691350532,53.52903084175111,60.923076923076906,15.173076923076906,0.15780035863717856,0.0,0.0,0
SKU001,2025-07-14,7,446.0,0,0,0,0,No Promotion,7,3,2025,29,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,Furniture,Chair,2362.73,4730.28,400.0,421.0,454.0,344.0,349.0,397.0,,427.25,409.75,389.7692307692308,22.677080940897152,45.80315023476628,37.480769230769226,19.980769230769226,0.09616143674758248,0.0,0.0,0
SKU001,2025-07-21,7,431.0,0,0,0,0,No Promotion,7,3,2025,30,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,Furniture,Chair,2362.73,4730.28,446.0,400.0,434.0,366.0,390.0,420.0,,425.25,422.5,397.2307692307692,19.687136240025723,38.5004638190985,28.019230769230774,25.269230769230774,0.07053640588690935,0.0,0.0,0
SKU001,2025-07-28,7,417.0,0,0,0,0,No Promotion,7,3,2025,31,-0.5680647467311556,-0.8229838658936566,-0.4999999999999997,-0.8660254037844388,Furniture,Chair,2362.73,4730.28,431.0,446.0,421.0,380.0,371.0,403.0,,424.5,430.625,400.38461538461536,19.295940851208425,31.00201606347559,24.11538461538464,30.24038461538464,0.060230547550432334,0.0,0.0,0
SKU001,2025-08-04,7,396.0,0,0,0,0,No Promotion,8,3,2025,32,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,Furniture,Chair,2362.73,4730.28,417.0,431.0,400.0,479.0,347.0,424.0,,423.5,435.25,403.9230769230769,19.63839776220727,24.43504509043164,19.576923076923094,31.326923076923094,0.04846695867453832,0.0,0.0,0
SKU001,2025-08-11,7,459.0,0,1,0,1,No Promotion,8,3,2025,33,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,Furniture,Chair,2362.73,4730.28,396.0,417.0,446.0,454.0,332.0,343.0,,422.5,424.875,407.6923076923077,21.268129521265713,20.510885611582626,14.80769230769232,17.18269230769232,0.03632075471698126,0.0,0.0,0
SKU001,2025-08-18,7,402.0,0,0,0,0,No Promotion,8,3,2025,34,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,Furniture,Chair,2362.73,4730.28,459.0,396.0,431.0,434.0,344.0,342.0,,425.75,425.5,417.46153846153845,26.42442052344764,21.57379362626263,8.288461538461547,8.038461538461547,0.019854431545973883,0.0,0.0,0
SKU001,2025-08-25,7,404.0,0,0,0,0,No Promotion,8,3,2025,35,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,Furniture,Chair,2362.73,4730.28,402.0,459.0,417.0,421.0,366.0,380.0,,418.5,421.5,421.9230769230769,28.407745422683597,22.70934357735345,-3.4230769230769056,-0.4230769230769056,-0.00811303555150411,0.0,0.0,0
SKU001,2025-09-01,7,375.0,0,0,0,0,No Promotion,9,3,2025,36,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,Furniture,Chair,2362.73,4730.28,404.0,402.0,396.0,400.0,380.0,359.0,,415.25,419.375,424.84615384615387,29.36409372005206,23.542893984021077,-9.596153846153868,-5.471153846153868,-0.022587361940974104,0.0,0.0,0
SKU001,2025-09-08,7,329.0,0,0,0,0,No Promotion,9,3,2025,37,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,Furniture,Chair,2362.73,4730.28,375.0,404.0,459.0,446.0,479.0,356.0,,410.0,416.25,424.46153846153845,35.2420203734122,27.76302782993442,-14.461538461538453,-8.211538461538453,-0.03407031533164184,0.0,0.0,0
SKU001,2025-09-15,7,356.0,0,0,0,0,No Promotion,9,3,2025,38,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,Furniture,Chair,2362.73,4730.28,329.0,375.0,402.0,431.0,454.0,415.0,,377.5,401.625,412.9230769230769,34.93326972004388,38.5669640273345,-35.423076923076906,-11.298076923076906,-0.08578614008941876,0.0,0.0,0
SKU001,2025-09-22,7,338.0,0,0,0,0,No Promotion,9,3,2025,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Furniture,Chair,2362.73,4730.28,356.0,329.0,404.0,417.0,434.0,408.0,,366.0,392.25,405.38461538461536,31.59113799786265,39.510396461835555,-39.38461538461536,-13.134615384615358,-0.09715370018975322,0.0,0.0,0
SKU001,2025-09-29,7,458.0,5,1,1,1,Festive Sale,9,3,2025,40,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,Furniture,Chair,2362.73,4730.28,338.0,356.0,375.0,396.0,421.0,378.0,,349.5,382.375,398.0,20.371548787463386,42.22029809734378,-48.5,-15.625,-0.121859296482412,349.5,0.7142857142857143,1
SKU001,2025-10-06,7,438.0,5,0,1,0,Festive Sale,10,4,2025,41,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,458.0,338.0,329.0,459.0,400.0,352.0,,370.25,390.125,400.84615384615387,59.56718895499436,50.04408770559928,-30.596153846153868,-10.721153846153868,-0.07632891959316834,370.25,0.7142857142857143,0
SKU001,2025-10-13,7,405.0,0,0,0,0,No Promotion,10,4,2025,42,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,438.0,458.0,356.0,402.0,446.0,349.0,,397.5,387.5,403.7692307692308,59.338014796587196,46.32802299133553,-6.269230769230774,-16.269230769230774,-0.01552676700323874,0.0,0.0,0
SKU001,2025-10-20,7,381.0,0,0,0,0,No Promotion,10,4,2025,43,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,405.0,438.0,338.0,404.0,431.0,390.0,,409.75,387.875,400.61538461538464,52.588813766174034,46.47407111190373,9.134615384615358,-12.740384615384642,0.02280145929339472,0.0,0.0,0
SKU001,2025-10-27,7,393.0,0,1,0,1,No Promotion,10,4,2025,44,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,381.0,405.0,458.0,375.0,417.0,371.0,,420.5,385.0,396.7692307692308,34.21987726453737,46.043457732885344,23.730769230769226,-11.769230769230774,0.05981000387747182,0.0,0.0,0
SKU001,2025-11-03,7,365.0,0,0,0,0,No Promotion,11,4,2025,45,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,Furniture,Chair,2362.73,4730.28,393.0,381.0,438.0,329.0,396.0,347.0,,404.25,387.25,394.9230769230769,24.540782383616083,45.92462769115747,9.326923076923094,-7.673076923076906,0.023617062719127446,0.0,0.0,0
SKU001,2025-11-10,7,350.0,0,0,0,0,No Promotion,11,4,2025,46,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,Furniture,Chair,2362.73,4730.28,365.0,393.0,405.0,356.0,459.0,332.0,,386.0,391.75,392.53846153846155,17.088007490635107,40.88922316978608,-6.538461538461547,-0.7884615384615472,-0.01665686850872039,0.0,0.0,0
SKU001,2025-11-17,7,468.0,4,0,1,0,Black Friday,11,4,2025,47,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,Furniture,Chair,2362.73,4730.28,350.0,365.0,381.0,338.0,402.0,344.0,,372.25,391.0,384.15384615384613,18.750555547325394,41.68590032270245,-11.903846153846132,6.846153846153868,-0.030987184621545816,372.25,0.5714285714285714,0
SKU001,2025-11-24,7,472.0,7,0,1,0,Black Friday,11,4,2025,48,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,Furniture,Chair,2362.73,4730.28,468.0,350.0,393.0,458.0,404.0,366.0,,394.0,407.25,389.2307692307692,52.453153702454685,43.377907477687955,4.769230769230774,18.019230769230774,0.0122529644268774,394.0,1.0,0
SKU001,2025-12-01,7,431.0,0,0,0,0,No Promotion,12,4,2025,49,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,Furniture,Chair,2362.73,4730.28,472.0,468.0,365.0,438.0,375.0,380.0,,413.75,409.0,394.46153846153845,65.260375931086,45.925405356325996,19.288461538461547,14.538461538461547,0.04889820592823724,0.0,0.0,0
SKU001,2025-12-08,7,417.0,0,0,0,0,No Promotion,12,4,2025,50,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,Furniture,Chair,2362.73,4730.28,431.0,472.0,350.0,405.0,329.0,479.0,,430.25,408.125,398.7692307692308,56.59431655799608,45.35711473564932,31.480769230769226,9.355769230769226,0.07894483024691357,0.0,0.0,0
SKU001,2025-12-15,7,581.0,7,0,1,0,Year End Sale,12,4,2025,51,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,Furniture,Chair,2362.73,4730.28,417.0,431.0,468.0,381.0,356.0,454.0,,447.0,409.625,405.53846153846155,27.21519183593364,45.43735876378127,41.46153846153845,4.086538461538453,0.10223823975720792,447.0,1.0,0
SKU001,2025-12-22,7,588.0,7,1,1,1,Year End Sale,12,4,2025,52,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,Furniture,Chair,2362.73,4730.28,581.0,417.0,472.0,393.0,338.0,434.0,,475.25,434.625,422.84615384615387,74.26248492116775,73.68065747341214,52.40384615384613,11.778846153846132,0.12393123521921035,475.25,1.0,1
SKU001,2025-12-29,7,514.0,3,0,1,0,Year End Sale,12,4,2025,1,0.12053668025532305,0.992708874098054,-2.4492935982947064e-16,1.0,Furniture,Chair,2362.73,4730.28,588.0,581.0,431.0,365.0,458.0,421.0,,504.25,459.0,442.0769230769231,92.88478526289082,88.67275310295234,62.173076923076906,16.923076923076906,0.1406385940490691,504.25,0.42857142857142855,0
SKU001,2026-01-05,7,389.0,0,0,0,0,No Promotion,1,1,2026,2,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,Furniture,Chair,2362.73,4730.28,514.0,588.0,417.0,350.0,438.0,400.0,431.0,525.0,477.625,446.38461538461536,79.35153852740771,81.46329147010239,78.61538461538464,31.24038461538464,0.17611580217129075,0.0,0.0,0
SKU001,2026-01-12,7,406.0,0,0,0,0,No Promotion,1,1,2026,3,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,Furniture,Chair,2362.73,4730.28,389.0,514.0,581.0,468.0,405.0,446.0,397.0,518.0,482.5,442.61538461538464,92.2424341974271,73.51384709213438,75.38461538461536,39.88461538461536,0.17031630170316303,0.0,0.0,0
SKU001,2026-01-19,7,422.0,0,0,0,0,No Promotion,1,1,2026,4,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,Furniture,Chair,2362.73,4730.28,406.0,389.0,588.0,472.0,381.0,431.0,420.0,474.25,474.75,442.6923076923077,93.88778763325223,78.36863439631226,31.55769230769232,32.05769230769232,0.07128583840139013,0.0,0.0,0
SKU001,2026-01-26,7,421.0,0,1,0,1,No Promotion,1,1,2026,5,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,Furniture,Chair,2362.73,4730.28,422.0,406.0,514.0,431.0,393.0,417.0,403.0,432.75,468.5,445.84615384615387,55.81741066489323,80.58181290730911,-13.096153846153868,22.653846153846132,-0.029373706004140798,0.0,0.0,0
SKU001,2026-02-02,7,439.0,0,0,0,0,No Promotion,2,1,2026,6,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,421.0,422.0,389.0,417.0,365.0,396.0,424.0,409.5,467.25,448.0,15.502687938978088,81.32079333461662,-38.5,19.25,-0.0859375,0.0,0.0,0
SKU001,2026-02-09,7,426.0,0,0,0,0,No Promotion,2,1,2026,7,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,439.0,421.0,406.0,581.0,350.0,459.0,343.0,422.0,470.0,453.6923076923077,13.490737563232177,79.73527629421174,-31.69230769230768,16.30769230769232,-0.06985418786029163,0.0,0.0,0
SKU001,2026-02-16,7,491.0,0,0,0,0,No Promotion,2,1,2026,8,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,426.0,439.0,422.0,588.0,468.0,402.0,342.0,427.0,450.625,459.53846153846155,8.28653526310426,66.67177063795441,-32.53846153846155,-8.913461538461547,-0.07080682959491125,0.0,0.0,0
SKU001,2026-02-23,7,361.0,0,0,0,0,No Promotion,2,1,2026,9,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,Furniture,Chair,2362.73,4730.28,491.0,426.0,421.0,514.0,472.0,404.0,380.0,444.25,438.5,461.3076923076923,32.07673092237845,42.591078878093704,-17.05769230769232,-22.80769230769232,-0.03697682174420547,0.0,0.0,0
SKU001,2026-03-02,7,378.0,0,0,0,0,No Promotion,3,1,2026,10,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,361.0,491.0,439.0,389.0,431.0,375.0,359.0,429.25,419.375,452.7692307692308,53.46883827676332,37.943331806411365,-23.519230769230774,-33.394230769230774,-0.05194529391777103,0.0,0.0,0
SKU001,2026-03-09,7,435.0,1,0,1,0,Spring Sale,3,1,2026,11,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,378.0,361.0,426.0,406.0,417.0,329.0,356.0,414.0,418.0,448.6923076923077,58.246602189884605,39.37366777791617,-34.69230769230768,-30.69230769230768,-0.07731870392593865,414.0,0.14285714285714285,0
SKU001,2026-03-16,7,558.0,7,0,1,0,Spring Sale,3,1,2026,12,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,435.0,378.0,491.0,422.0,581.0,356.0,415.0,416.25,421.625,450.0769230769231,59.03318275907771,39.445939497711834,-33.826923076923094,-28.451923076923094,-0.07515809263373785,416.25,1.0,0
SKU001,2026-03-23,7,432.0,3,0,1,0,Spring Sale,3,1,2026,13,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,558.0,435.0,361.0,421.0,588.0,338.0,408.0,433.0,438.625,448.3076923076923,89.14033879226623,62.31014019747165,-15.30769230769232,-9.68269230769232,-0.034145504461221665,433.0,0.42857142857142855,0
SKU001,2026-03-30,7,371.0,0,0,0,0,No Promotion,3,1,2026,14,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,Furniture,Chair,2362.73,4730.28,432.0,558.0,378.0,439.0,514.0,458.0,378.0,450.75,440.0,436.3076923076923,76.14624087898235,61.98617357351326,14.44230769230768,3.692307692307679,0.033101198871650084,0.0,0.0,0
SKU001,2026-04-06,7,405.0,0,0,0,0,No Promotion,4,2,2026,15,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,371.0,432.0,435.0,426.0,389.0,438.0,352.0,449.0,431.5,425.3076923076923,78.42193570679063,66.63118103196345,23.69230769230768,6.192307692307679,0.05570627599927658,0.0,0.0,0
SKU001,2026-04-13,7,384.0,0,0,0,0,No Promotion,4,2,2026,16,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,405.0,371.0,558.0,491.0,406.0,405.0,349.0,441.5,428.875,426.53846153846155,81.57818335805231,67.28922117036491,14.961538461538453,2.336538461538453,0.03507664562669066,0.0,0.0,0
SKU001,2026-04-20,7,401.0,0,0,0,0,No Promotion,4,2,2026,17,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,384.0,405.0,432.0,361.0,422.0,381.0,390.0,398.0,415.5,424.84615384615387,26.645825188948557,63.715887231633886,-26.846153846153868,-9.346153846153868,-0.06319029512945873,0.0,0.0,0
SKU001,2026-04-27,7,404.0,0,0,0,0,No Promotion,4,2,2026,18,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,Furniture,Chair,2362.73,4730.28,401.0,384.0,371.0,378.0,421.0,393.0,371.0,390.25,420.5,423.2307692307692,15.734781006844004,60.30636071640489,-32.980769230769226,-2.7307692307692264,-0.07792620865139943,0.0,0.0,0
SKU001,2026-05-04,7,434.0,0,0,0,0,No Promotion,5,2,2026,19,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,404.0,401.0,405.0,435.0,439.0,365.0,347.0,398.5,423.75,421.9230769230769,9.81495457622391,58.35788598932331,-23.423076923076906,1.8269230769230944,-0.05551504102096627,0.0,0.0,0
SKU001,2026-05-11,7,391.0,0,0,0,0,No Promotion,5,2,2026,20,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,434.0,404.0,384.0,558.0,426.0,350.0,332.0,405.75,423.625,421.53846153846155,20.790622886291924,58.33141153296885,-15.788461538461547,2.086538461538453,-0.03745437956204378,0.0,0.0,0
SKU001,2026-05-18,7,395.0,0,0,0,0,No Promotion,5,2,2026,21,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,391.0,434.0,401.0,432.0,491.0,468.0,344.0,407.5,402.75,418.84615384615387,18.52025917745228,21.841964851437442,-11.346153846153868,-16.096153846153868,-0.02708907254361803,0.0,0.0,0
SKU001,2026-05-25,7,398.0,0,0,0,0,No Promotion,5,2,2026,22,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,Furniture,Chair,2362.73,4730.28,395.0,391.0,404.0,371.0,361.0,472.0,366.0,406.0,398.125,411.46153846153845,19.442222095223723,18.411467699701262,-5.461538461538453,-13.336538461538453,-0.01327350906711533,0.0,0.0,0
